artist;id;name;nb_fans;nb_album
Michael Warren (652477);652477;Michael Warren;44;18
Domestic cold war edit (7399506);7399506;Domestic cold war edit;1;0
Mary Biker (Apollo 440) (7399504);7399504;Mary Biker (Apollo 440);2;0
Pendulum and Singing Fats (7399500);7399500;Pendulum and Singing Fats;5;0
Neil Tennant (4422668);4422668;Neil Tennant;924;0
DJ Shadow (1214);1214;DJ Shadow;155987;36
Kutz (176680);176680;Kutz;267;34
Darrison (433148);433148;Darrison;235;3
MC Darrison (5865609);5865609;MC Darrison;2;0
Skepsis (4319265);4319265;Skepsis;2388;33
RaVaughn (1692475);1692475;RaVaughn;2044;8
Erik Arbores (1428228);1428228;Erik Arbores;4543;8
Adam F (6647);6647;Adam F;7837;12
Antonio Lyons (1367767);1367767;Antonio Lyons;26;2
Miza (4038255);4038255;Miza;609;96
Buunshin (61567092);61567092;Buunshin;449;14
Sian Evans (1090898);1090898;Sian Evans;804;21
Flux Pavillion (652875);652875;Flux Pavillion;4562;0
Marten Hørger (4590906);4590906;Marten Hørger;1661;44
Doctrine (2283211);2283211;Doctrine;835;35
 (4887297);4887297;;0;0
Dominique Young Unique (309463);309463;Dominique Young Unique;2721;19
Jay Fay (1702800);1702800;Jay Fay;636;3
Used (165703447);165703447;Used;202;13
Bou (4886285);4886285;Bou;2555;50
Selah Sue (400934);400934;Selah Sue;600848;30
R.City (1696017);1696017;R.City;1058;2
Fox Stevenson (5248219);5248219;Fox Stevenson;24503;55
Vanessa Hudgens (203702);203702;Vanessa Hudgens;136145;6
Shawn Hook (1574887);1574887;Shawn Hook;2065;14
Prinze George (5498761);5498761;Prinze George;547;25
Jack Trades (6773781);6773781;Jack Trades;34;26
Ryland James (12809717);12809717;Ryland James;394;21
Violet Days (5890062);5890062;Violet Days;210;25
Aimer (8623006);8623006;Aimer;36295;71
YA-LE (50267022);50267022;YA-LE;1;1
Dope Earth Alien (59629942);59629942;Dope Earth Alien;8;3
SNBRN (4956248);4956248;SNBRN;7225;35
Roshin (9348898);9348898;Roshin;2;19
Hunter Siegel (5367369);5367369;Hunter Siegel;3242;12
Alicia Moffet (5157529);5157529;Alicia Moffet;3016;12
Takis (6048772);6048772;Takis;48;11
Fontwell (71997682);71997682;Fontwell;1;3
Ashe (1267252);1267252;Ashe;126505;34
Grabbitz (4372468);4372468;Grabbitz;4123;50
Henry Johnson (376470);376470;Henry Johnson;91;8
Virginia To Vegas (5406531);5406531;Virginia To Vegas;995;27
Chase Wright (54488652);54488652;Chase Wright;289;2
Call Me Karizma (11834359);11834359;Call Me Karizma;4520;41
Grandtheft (1455042);1455042;Grandtheft;8939;23
Angelino (143794);143794;Angelino;110;20
Lucky Luke (1206201);1206201;Lucky Luke;17547;60
I Prevail (7185748);7185748;I Prevail;90615;13
 (209323);209323;;0;0
 (6555959);6555959;;0;0
 (11185792);11185792;;0;0
 (5361287);5361287;;0;0
 (112746322);112746322;;0;0
Limited Tym (76123262);76123262;Limited Tym;0;2
Damaged Goods (401053);401053;Damaged Goods;507;20
CVT MVNSION (173233717);173233717;CVT MVNSION;0;3
Fissure (384796);384796;Fissure;61;24
Jose de Mara (5334767);5334767;Jose de Mara;448;38
Charita Utami (8764490);8764490;Charita Utami;2;6
Irsan (13467083);13467083;Irsan;3;3
Billy Taner (12073942);12073942;Billy Taner;4;4
Rapyourbae (51086532);51086532;Rapyourbae;24;2
Midnight Quickie (5894393);5894393;Midnight Quickie;1050;12
Letty (6980439);6980439;Letty;115;23
Moi Yang (109667032);109667032;Moi Yang;0;1
Daniel Rimaldi (50480802);50480802;Daniel Rimaldi;0;1
Vincent (61974);61974;Vincent;1446;344
ASCA (6021454);6021454;ASCA;9795;30
Gerald Gerald (54701892);54701892;Gerald Gerald;0;4
Eka Gustiwana (9281590);9281590;Eka Gustiwana;217;17
YB (821298);821298;YB;728;197
LIGHTS (118676542);118676542;LIGHTS;19;2
Tokyo Machine (10705001);10705001;Tokyo Machine;11379;38
Violette Wautier (8595772);8595772;Violette Wautier;670;21
League of Legends: Wild Rift (110813442);110813442;League of Legends: Wild Rift;1056;10
Prince Husein (10461373);10461373;Prince Husein;36;14
Kaidro (11278540);11278540;Kaidro;17;16
King Brown (12745043);12745043;King Brown;10;19
Crown And The M.O.B (12725279);12725279;Crown And The M.O.B;4;0
Lynda Carter (985529);985529;Lynda Carter;382;6
Chloe Lattanzi (8615958);8615958;Chloe Lattanzi;122;4
Olivia Newton-John (5632);5632;Olivia Newton-John;157710;50
Cierra Sample (4698287);4698287;Cierra Sample;50;6
Deanna (1039298);1039298;Deanna;2586;40
 (514358);514358;;0;0
 (1689290);1689290;;0;0
 (412676);412676;;0;0
 (440533);440533;;0;0
 (613753);613753;;0;0
 (5499509);5499509;;0;0
Sisley Treasure (7403782);7403782;Sisley Treasure;0;0
Sisely Treasure (1408336);1408336;Sisely Treasure;89;3
Tall Paul (11828);11828;Tall Paul;263;43
L.P. (251584);251584;L.P.;681;13
DJ Dan (61983);61983;DJ Dan;3188;100
Andy Bell (7298);7298;Andy Bell;1221;29
Walker Hayes (398476);398476;Walker Hayes;47648;28
Chrissy Metz (13290993);13290993;Chrissy Metz;435;9
ZEE MACHINE (13613831);13613831;ZEE MACHINE;72;13
The Killers (897);897;The Killers;1887987;40
Claydee (1467920);1467920;Claydee;3949;33
Fann (8197390);8197390;Fann;45;36
Rayvon (110473);110473;Rayvon;714;18
Maddie & Tae (6047468);6047468;Maddie & Tae;27601;25
Jp Saxe (4902872);4902872;Jp Saxe;41421;29
Will Sparks (1967481);1967481;Will Sparks;114894;123
Conkarah (253980);253980;Conkarah;16295;76
Tegan and Sara (1695);1695;Tegan and Sara;76886;44
Bahari (1525183);1525183;Bahari;6950;25
The Boxer Rebellion (133131);133131;The Boxer Rebellion;18246;30
The Cut (310441);310441;The Cut;12;15
Zach Sorgen (10801770);10801770;Zach Sorgen;21;10
Tritonal (263048);263048;Tritonal;59384;177
Angela McCluskey (2054);2054;Angela McCluskey;2385;11
Richard Walters (179762);179762;Richard Walters;1008;56
HRRTZ (71346122);71346122;HRRTZ;98;8
Skin (2272);2272;Skin;3507;52
Andreas Moss (11495374);11495374;Andreas Moss;231;22
Emily Falvey (60717922);60717922;Emily Falvey;18;1
LE YOUTH (876189);876189;LE YOUTH;20316;78
Nadia Ali (382905);382905;Nadia Ali;93085;34
 (7071365);7071365;;0;0
 (1038247);1038247;;0;0
 (4418116);4418116;;0;0
 (4524103);4524103;;0;0
 (7888234);7888234;;0;0
 (258846);258846;;0;0
Chada (2303291);2303291;Chada;11243;13
Mr Wilson (4254634);4254634;Mr Wilson;36;67
Lambda (55370);55370;Lambda;914;72
Turabi (11124790);11124790;Turabi;36;29
Vincent Delerm (1773);1773;Vincent Delerm;62568;17
Laura Finocchiaro (1263532);1263532;Laura Finocchiaro;108;15
Mendonça Do Rio (1631643);1631643;Mendonça Do Rio;73;1
John B (12197);12197;John B;5412;69
Gosha (4465238);4465238;Gosha;419;58
Kristie (1110511);1110511;Kristie;11;30
Twalle (95302042);95302042;Twalle;0;2
Angelyna Rose (52938342);52938342;Angelyna Rose;0;2
Pollyanna (55176);55176;Pollyanna;1041;8
Pollyanna (171002437);171002437;Pollyanna;0;1
Abigail Bleu (84364262);84364262;Abigail Bleu;19;3
Dizillian (55221992);55221992;Dizillian;4;13
bby ivy (81472082);81472082;bby ivy;24;16
Devan (1139090);1139090;Devan;192;100
Quando (11664775);11664775;Quando;14;18
Felix Samuel (5375604);5375604;Felix Samuel;219;48
Ally Ahern (10956834);10956834;Ally Ahern;27;6
Jaclyn Walker (10412346);10412346;Jaclyn Walker;25;4
Joseph Duveen (8668882);8668882;Joseph Duveen;1;7
Pollyanna (66808642);66808642;Pollyanna;14;3
Janice Robinson (367727);367727;Janice Robinson;108;19
Stisema (10499939);10499939;Stisema;167;22
Lumidee (4617);4617;Lumidee;6939;18
RoFlow (4611346);4611346;RoFlow;8;0
EbonyVoice (4974651);4974651;EbonyVoice;2;2
Lisa Rose (4932650);4932650;Lisa Rose;25;13
Josh Hunter (8314226);8314226;Josh Hunter;64;42
Nick Elliott (54176762);54176762;Nick Elliott;9;22
Salvo (54579);54579;Salvo;185;2
Romi Lux (14168047);14168047;Romi Lux;16;12
xoxomyah (77357432);77357432;xoxomyah;51;13
Linney (5495561);5495561;Linney;275;63
MIME (121577572);121577572;MIME;10;47
ZHIKO (57815052);57815052;ZHIKO;146;37
Britt Lari (14406807);14406807;Britt Lari;351;52
Vassy (158791612);158791612;Vassy;3;1
Sharif D (313756);313756;Sharif D;3;8
Krunk (182066);182066;Krunk;827;1
Bonka, Luciana (14974125);14974125;Bonka, Luciana;4;1
Bianca (99884042);99884042;Bianca;26;14
David Puentez (1390091);1390091;David Puentez;4972;28
The Romantic Era (1410516);1410516;The Romantic Era;948;6
Maikki (12434780);12434780;Maikki;14;9
Helogen (134018042);134018042;Helogen;1;0
Anaconda Willy (95979422);95979422;Anaconda Willy;0;0
Eday (122476);122476;Eday;18;5
Yanik Coen (1612823);1612823;Yanik Coen;51;12
Justin Starling (52592652);52592652;Justin Starling;221;98
juelz (1057702);1057702;juelz;917;72
Bellla (14295187);14295187;Bellla;1;15
Emily Vaughn (7463460);7463460;Emily Vaughn;367;38
Raquel Castro (1385263);1385263;Raquel Castro;371;19
Jackie Legere (11734945);11734945;Jackie Legere;15;8
Armen Paul (9729282);9729282;Armen Paul;432;44
Vassy (129235862);129235862;Vassy;0;1
Philippe B. (143976);143976;Philippe B.;696;1
Jerome Robins (69263);69263;Jerome Robins;6325;152
Philippe B (186275);186275;Philippe B;1300;14
Dirty Vegas (8820);8820;Dirty Vegas;6060;69
Kevin McKay (1361244);1361244;Kevin McKay;1403;126
ALi Emm (5280977);5280977;ALi Emm;7;1
Stephen Murphy (1016465);1016465;Stephen Murphy;560;22
Rich James (519161);519161;Rich James;253;37
Asabe (11951597);11951597;Asabe;4;4
Curtis Gabriel (5877588);5877588;Curtis Gabriel;533;8
Wide Awake (118932);118932;Wide Awake;1955;60
DJ Hasan (6669996);6669996;DJ Hasan;92;12
Carbon Copy (475620);475620;Carbon Copy;202;4
Soulecta (11271960);11271960;Soulecta;61;44
Grace Fleary (11242650);11242650;Grace Fleary;1;7
New Machine (429690);429690;New Machine;189;10
Karl Williams (108341);108341;Karl Williams;32;35
Liv Dawson (4174399);4174399;Liv Dawson;1117;28
Yola Recoba (86725412);86725412;Yola Recoba;137;7
Charlotte (153953);153953;Charlotte;521;17
SecondCity (5518775);5518775;SecondCity;107541;33
George Mensah (12760743);12760743;George Mensah;60;22
Joshwa (7088007);7088007;Joshwa;282;23
The One (345355);345355;The One;888;152
John Stantino (82610392);82610392;John Stantino;1;0
Julie Brown (318688);318688;Julie Brown;283;8
Culcha Candela (2637);2637;Culcha Candela;223277;43
Eric Zayne (4888153);4888153;Eric Zayne;1070;8
Dizkodude (1054605);1054605;Dizkodude;122;18
Conor Maynard (1563470);1563470;Conor Maynard;413312;70
MC Yankoo (662393);662393;MC Yankoo;14456;67
Rene Rodrigezz (69473);69473;Rene Rodrigezz;10054;6
Craig Smart (1448632);1448632;Craig Smart;330;10
Trauffer (187153);187153;Trauffer;2372;24
Gölä (16529);16529;Gölä;3046;49
Jay Sean (15507);15507;Jay Sean;484810;50
Tommycassi (75173602);75173602;Tommycassi;66;8
Deep Vice (123905082);123905082;Deep Vice;14;4
Grigory Leps (9440548);9440548;Grigory Leps;561;0
Moe Phoenix (1893261);1893261;Moe Phoenix;19907;38
Tom Dice (369657);369657;Tom Dice;12523;11
Evelyn (129230);129230;Evelyn;6503;79
Flip Capella (4702441);4702441;Flip Capella;928;63
Dirty Money (408153);408153;Dirty Money;1130;33
Chanin (9512940);9512940;Chanin;28;12
DNF (2480171);2480171;DNF;998;44
Tom Novy (767);767;Tom Novy;11763;107
Sergio Trillini (1586049);1586049;Sergio Trillini;159;29
The Beat Shakers (4836428);4836428;The Beat Shakers;328;0
The Beatshakers (5226456);5226456;The Beatshakers;855;5
Kalenna (2829791);2829791;Kalenna;1167;6
MC Roby Rob (1573920);1573920;MC Roby Rob;8;0
Wawa (140382512);140382512;Wawa;4;26
Ladina Spence (4559821);4559821;Ladina Spence;41;1
FlameMakers (1594902);1594902;FlameMakers;5476;5
Temara Melek (2506871);2506871;Temara Melek;1103;5
Joey Moe (14922);14922;Joey Moe;27308;33
Nick Mccord (2065171);2065171;Nick Mccord;0;0
Nicola Fasano (346141);346141;Nicola Fasano;6912;116
Manuel (9232);9232;Manuel;1758;179
Jade Novah (5003697);5003697;Jade Novah;2547;17
Michael von der Heide (70687);70687;Michael von der Heide;209;25
James Gruntz (1146437);1146437;James Gruntz;654;12
Jaicko Lawrence (256758);256758;Jaicko Lawrence;130;9
Juiceppe (1782991);1782991;Juiceppe;0;4
Konrad (78286);78286;Konrad;320;53
Jimmi the Dealer (12740667);12740667;Jimmi the Dealer;3;4
Armando (338474);338474;Armando;617;109
Kidmyn (5793493);5793493;Kidmyn;22;2
Timati (271715);271715;Timati;173714;76
Jeremy Carr (652305);652305;Jeremy Carr;3165;12
Scotty G (4754693);4754693;Scotty G;7;9
Tyla Durden (4097026);4097026;Tyla Durden;148;3
U-Jean (1363264);1363264;U-Jean;1994;9
malawiz (11276516);11276516;malawiz;1;1
flexx256 (11276514);11276514;flexx256;0;1
LA Global (142133482);142133482;LA Global;0;0
Nero (92883);92883;Nero;208875;11
Carter (1011563);1011563;Carter;407;146
Jmilli (13236691);13236691;Jmilli;3;11
Needs No Sleep (12373262);12373262;Needs No Sleep;193;41
Mhrrmv (171365167);171365167;Mhrrmv;0;0
 (151823272);151823272;;0;0
Galaxy Musik (14154861);14154861;Galaxy Musik;4;108
Shar-K (110426462);110426462;Shar-K;0;7
Foxa (1030709);1030709;Foxa;170;92
Katie DiCicco (4988283);4988283;Katie DiCicco;431;12
Ida (67297);67297;Ida;466;74
Badd Dimes (5501135);5501135;Badd Dimes;3262;20
Ferry Corsten (4352);4352;Ferry Corsten;124169;8
Matthew Santos (392888);392888;Matthew Santos;734;8
MAKJ and Thomas Newson (9604428);9604428;MAKJ and Thomas Newson;4;0
Hardwell & MAKJ (5345852);5345852;Hardwell & MAKJ;89;0
Will K (1478859);1478859;Will K;1695;52
Tim Morrison (1076820);1076820;Tim Morrison;615;7
Linka & Mondello (11813329);11813329;Linka & Mondello;10;7
Elayna Boynton (4510025);4510025;Elayna Boynton;644;4
Bohan Phoenix (10510573);10510573;Bohan Phoenix;182;33
JYYE (9384876);9384876;JYYE;817;20
Caelu (13840279);13840279;Caelu;415;8
M35 (4621882);4621882;M35;1340;11
Michael Sparks (5013288);5013288;Michael Sparks;677;26
Jamie Fine (8233912);8233912;Jamie Fine;60;8
Mila Jam (902187);902187;Mila Jam;292;17
Max Styler (6469465);6469465;Max Styler;4051;58
Andrew W.K. (3688);3688;Andrew W.K.;13950;5
Future Nex (155147492);155147492;Future Nex;3;14
Kuyano (14203627);14203627;Kuyano;26;30
Manuel Lauren (384125);384125;Manuel Lauren;144;29
SAN SEBASTIAN (1018551);1018551;SAN SEBASTIAN;428;48
Andrea Damante (11444752);11444752;Andrea Damante;324;8
Fsb (1162848);1162848;Fsb;1395;38
ILVS (53174042);53174042;ILVS;10;27
Nostalgix (14661103);14661103;Nostalgix;60;33
Forbes (1492614);1492614;Forbes;138;58
Saleem (66538);66538;Saleem;3297;57
Red Maple (111081792);111081792;Red Maple;1;5
Tom Westy (13804253);13804253;Tom Westy;53;16
Jora (6406902);6406902;Jora;19;24
Jones Vendera (58841162);58841162;Jones Vendera;12;29
Sam Allan (6346050);6346050;Sam Allan;87;18
Cim & Skinz (135213842);135213842;Cim & Skinz;1;2
Vaigandt (56557042);56557042;Vaigandt;5;18
Exodus (16737);16737;Exodus;177173;14
Ibia (14808837);14808837;Ibia;6;3
Christian Wedvik (74852892);74852892;Christian Wedvik;1;5
Martin Noiserz (14900435);14900435;Martin Noiserz;4;26
DJ Jump (1643241);1643241;DJ Jump;584;32
Roby Giordana (8654580);8654580;Roby Giordana;5;28
PARKAH & DURZO (134019952);134019952;PARKAH & DURZO;0;2
Ducka Shan (5744866);5744866;Ducka Shan;147;54
Robin Novaku (12904019);12904019;Robin Novaku;15;12
Tava (6789237);6789237;Tava;139;35
Domeno (4497561);4497561;Domeno;2432;25
Eddy Black (1307325);1307325;Eddy Black;21;6
PURARI, MC Ambush (10691971);10691971;PURARI, MC Ambush;10;0
PURARI (10157808);10157808;PURARI;277;10
Ikki (183283);183283;Ikki;4080;117
The Zombie Kids (1065024);1065024;The Zombie Kids;11060;27
Q'Aila (6238944);6238944;Q'Aila;162;13
Jovem Dionisio (63457202);63457202;Jovem Dionisio;40564;17
KimLima (105312802);105312802;KimLima;1;0
Sophia Stedile (14836309);14836309;Sophia Stedile;1037;17
Yann Camargo (93315812);93315812;Yann Camargo;53;13
Morten Granau (491373);491373;Morten Granau;23210;50
Day Din (280097);280097;Day Din;13711;26
Mamonas Assassinas (698);698;Mamonas Assassinas;377266;8
Dlay (4175995);4175995;Dlay;14;17
Mia Boyka (14838507);14838507;Mia Boyka;17395;36
Patrik Jean (7462884);7462884;Patrik Jean;98;24
Ilkay Sencan (5940092);5940092;Ilkay Sencan;18406;41
Ghosts! (127159902);127159902;Ghosts!;3;0
Kathy (244820);244820;Kathy;148;46
 (5186543);5186543;;0;0
Bigmoo (11563333);11563333;Bigmoo;170;21
Wonderface (10340080);10340080;Wonderface;3;10
Mitchell Yard (9867596);9867596;Mitchell Yard;71;12
Maydien (4774845);4774845;Maydien;294;19
Darlingside (472319);472319;Darlingside;982;19
Novo Amor (5549375);5549375;Novo Amor;36766;15
Luna Li (12559932);12559932;Luna Li;347;12
Alice Skye (9168120);9168120;Alice Skye;72;9
Nataly Dawn (1430194);1430194;Nataly Dawn;3478;64
Mark Lanegan (4738);4738;Mark Lanegan;33427;36
Jim James (4097091);4097091;Jim James;3881;22
Sinéad O'Connor (2974);2974;Sinéad O'Connor;93081;20
serpentwithfeet (10534267);10534267;serpentwithfeet;1994;21
always centered at night (168275257);168275257;always centered at night;90;3
Vikingur Olafsson (1324555);1324555;Vikingur Olafsson;17411;37
Mindy Jones (5824969);5824969;Mindy Jones;164;16
Amythyst Kiah (5759881);5759881;Amythyst Kiah;620;14
Indochine (47);47;Indochine;622108;75
Alejandro Reyes (3638121);3638121;Alejandro Reyes;108;23
Steven Vegas (10696427);10696427;Steven Vegas;392;31
Belle Doron (8480802);8480802;Belle Doron;22;2
Subliminals (1352799);1352799;Subliminals;101;43
Cristi Vaughan (4740859);4740859;Cristi Vaughan;2;0
Taylor Jones (3713411);3713411;Taylor Jones;10983;9
Justin Prime & Liam Turner (12271056);12271056;Justin Prime & Liam Turner;1;1
Liam Turner (8478822);8478822;Liam Turner;0;8
Jake Lewis (4027742);4027742;Jake Lewis;12;17
Justin Prime & NIVIRO feat. Kimberly Fransens (14128743);14128743;Justin Prime & NIVIRO feat. Kimberly Fransens;8;0
Lee McKing (5333957);5333957;Lee McKing;6;1
Kimberly Fransens (10357266);10357266;Kimberly Fransens;206;30
NIVIRO (9011470);9011470;NIVIRO;5205;54
Bymia (60608172);60608172;Bymia;8;3
George Gleeson (4690564);4690564;George Gleeson;15;7
 (85241142);85241142;;0;0
 (11837795);11837795;;0;0
Devarsity (60939822);60939822;Devarsity;7;6
Lasada (103795022);103795022;Lasada;1;1
Lil Eddie (4559935);4559935;Lil Eddie;718;28
Jackie's Boy (12351988);12351988;Jackie's Boy;102;28
Onderkoffer (5967572);5967572;Onderkoffer;5291;27
Da Candy (5704324);5704324;Da Candy;107;30
Tbr (5547566);5547566;Tbr;199;72
Reggio (6603162);6603162;Reggio;643;61
Heleen (14026617);14026617;Heleen;36;17
Drek's (13284359);13284359;Drek's;34;44
EMKR (11265294);11265294;EMKR;35;27
K1LO (57980912);57980912;K1LO;17;16
STVW (8785778);8785778;STVW;490;31
DRIIIFT (11302988);11302988;DRIIIFT;26;26
Kevin Krissen (6003128);6003128;Kevin Krissen;162;19
Sensei Milla (72909252);72909252;Sensei Milla;1;0
Husman (1771851);1771851;Husman;2978;67
Jaxx & Vega (7071221);7071221;Jaxx & Vega;8486;37
Renato S (4977348);4977348;Renato S;524;40
3 Are Legend (49538732);49538732;3 Are Legend;2630;1
Jai Wolf (6666336);6666336;Jai Wolf;5494;29
Midnight Kids (405524);405524;Midnight Kids;697;28
Anklebreaker (4507894);4507894;Anklebreaker;783;61
Activator (56941);56941;Activator;2778;83
Technoboy and Activator (4342220);4342220;Technoboy and Activator;12;0
SHAYLA (1093137);1093137;SHAYLA;52;13
Ruffian (1278794);1278794;Ruffian;120;20
Alee (112130552);112130552;Alee;77;45
Brooklyn Bounce (8373);8373;Brooklyn Bounce;7856;8
Kutski (399260);399260;Kutski;8028;37
Tnt, Technoboy, Kutski and Tuneboy (12438788);12438788;Tnt, Technoboy, Kutski and Tuneboy;4;0
Isaac, Technoboy and Tuneboy (11858823);11858823;Isaac, Technoboy and Tuneboy;11;0
TNT Aka Technoboy 'N' Tuneboy & Zatox Feat. Dave Revan (13524421);13524421;TNT Aka Technoboy 'N' Tuneboy & Zatox Feat. Dave Revan;19;0
Stéphanie (8718);8718;Stéphanie;3937;113
Tnt, Tuneboy and Technoboy (12438640);12438640;Tnt, Tuneboy and Technoboy;17;0
Soleo (4096160);4096160;Soleo;357;193
Dj Stephanie (269088);269088;Dj Stephanie;18910;19
Tnt, Tuneboy, Technoboy and Dj Stephanie (12439516);12439516;Tnt, Tuneboy, Technoboy and Dj Stephanie;4;0
IsaAc (198838);198838;IsaAc;1088;107
aka Technoboy (7501284);7501284;aka Technoboy;3;0
Tnt aka Technoboy 'n' Tuneboy (194169);194169;Tnt aka Technoboy 'n' Tuneboy;7172;1
Technobo (11189934);11189934;Technobo;18;0
Showtek, Technobo and Tuneboy (11189936);11189936;Showtek, Technobo and Tuneboy;22;0
E-Life (1170017);1170017;E-Life;2574;18
Dave Revan (5227705);5227705;Dave Revan;2355;10
Zatox (58434);58434;Zatox;59214;112
TNT, Zatox, Dave Revan, Technoboy and Tuneboy (14031747);14031747;TNT, Zatox, Dave Revan, Technoboy and Tuneboy;38;0
TNT, Technoboy and Tuneboy (9398364);9398364;TNT, Technoboy and Tuneboy;33;0
Sound Rush (5424860);5424860;Sound Rush;11467;64
Tnt, Technoboy, Tuneboy and Sound Rush (13870553);13870553;Tnt, Technoboy, Tuneboy and Sound Rush;36;0
IsaAc (89543612);89543612;IsaAc;11;94
Technoboy, Tuneboy and Dj Isaac (12438732);12438732;Technoboy, Tuneboy and Dj Isaac;88;0
